Word,EbookNumbers
stung,0117,0123,0121,0122,0119
moonbeam,0122
frumpish,0122
creche,0122
severd,0120
vendible,0122,0118
adjutage,0122
characterize,0122,0118
stunt,0122
wraith,0122
severe,0117,0123,0121,0122,0120,0118
sayest,0117
tearing,0123,0121,0122,0118,0119
receivedst,0117
quibusdam,0122
unsubsantial,0122
augural,0122
severs,0122
stud,0122
fairy,0122
shiblom,0117
shiblon,0117
amity,0121,0122,0120,0118
garnish,0122
fling,0121,0122,0120
breathinghole,0122
stun,0122
wayhaway,0119
deservings,0120
recumbency,0122
suppute,0122
remedio,0122
bifurcation,0122
truncheon,0122
plomb,0122
bellyful,0122
remedie,0120
kindle,0117,0122,0118,0119
mayhap,0122
vibrations,0122
faint,0117,0123,0121,0122,0120,0119
proplasm,0122
unwarie,0120
uzzi,0122
herodotus,0121
strigae,0122
sabianism,0122
anchorwoman,0122
largiri,0122
kindly,0123,0121,0122,0120,0118
nocet,0122
loose,0117,0123,0121,0122,0120,0118,0119
cocks,0121
flint,0117,0122,0119
loathsome,0117,0122
unbeloved,0122
lasting,0117,0122,0120,0118
regionalism,0122
faile,0120
faild,0120
narcotic,0122
quires,0120
scrunity,0118
imperspicuity,0122
enleague,0122
collocution,0122
duodecimo,0122
estrade,0122
quaeramus,0122
predestinate,0122
scholastic,0122
fails,0121,0122,0120,0118
thesauri,0122
pageant,0122
females,0121
slippers,0122
hermon,0120
lecturing,0123
slippery,0117,0122
vocatus,0121
vouch,0122,0118
berkeley,0122
twittering,0121
kicks,0123,0121
missions,0121
betray,0123,0122,0118,0119
kickt,0120
localization,0122
gametangium,0122
collusory,0122
referment,0122
proserpina,0120
decorate,0122
inservient,0122
occupation,0121,0122,0118
slacken,0117,0122
heigh,0122
adown,0122
ringleader,0122
mohammedanism,0122
usurious,0122
occurs,0118
somatist,0122
skinned,0121,0122
deepest,0123,0122,0120
siamese,0122
meetinghouse,0123,0122
outbreak,0122
disjoin,0122
chirurgical,0122
pustule,0122
cultivator,0122
astragal,0122
longings,0123,0119
allegiance,0122,0120,0118
harassed,0123
alerts,0122
indiligence,0122
leopard,0117,0121,0122
vibratile,0122
africans,0118
appetize,0122
seventh,0117,0122,0120,0118,0119
coyote,0122
abish,0117
irdische,0122
haguebut,0122
supercilious,0122,0118
fatiguing,0122
disincumberd,0120
uncomeatable,0122
dogsick,0122
premit,0122
sciomancy,0122
dhow,0122
misdated,0122
wooer,0122
priggishness,0122
retroaction,0122
debility,0122
malediction,0122
cosmogony,0122
filings,0122
browes,0120
tormenting,0121,0122,0120
tawasentha,0119
wooff,0120
amiss,0117,0122,0118
confoundedly,0122
elucidate,0122,0118
prejudication,0122
explicative,0122
unflammable,0122
antarctic,0122
elope,0122
browed,0122
ohne,0122
abito,0122
television,0122
inconsiderateness,0122
choux,0122
sanely,0122
ttons,0122
rankling,0122
nonesuch,0122
petticoat,0122
overpass,0122,0118
vibrating,0122
hemorrhoids,0122
ambergris,0122
strongest,0117,0123,0121,0122,0120,0118,0119
profiadol,0122
flier,0122
styl,0120
flies,0121,0122,0120,0119
menagery,0122
piracies,0118
eundum,0122
larigo,0122
eldership,0122
broiderd,0120
dulcimer,0122,0120
boire,0122
spice,0122
screed,0122
screen,0122,0118,0119
metals,0117,0121,0122,0120,0118
seaworthy,0122
chops,0122
vibration,0122,0118
autonomous,0122
trial,0117,0123,0121,0122,0120,0118,0119
psychosis,0122
bridle,0117,0121,0122,0118
saturation,0122
triad,0122
buddha,0122
entrance,0117,0123,0121,0122,0120
motley,0122
moist,0122,0120
spick,0122
victoriam,0122
gastronome,0122
wielded,0117,0123,0119
bridging,0120
escap,0120
humored,0122
stupe,0122
upcast,0122
woods,0123,0121,0122,0120,0119
remedies,0117,0123,0121,0122,0120,0118,0119
surviving,0122
anticipatory,0122
breastplate,0117,0122
acoustic,0122
articulate,0122
gastronomy,0122
spicy,0122
clamant,0122
medicaster,0122
woody,0122
cleromancy,0122
stupa,0122
rhythmical,0122
traverse,0122,0120
driving,0117,0123,0121,0122
sempiternity,0122
conceaves,0120
racer,0121,0122
espagne,0122
tribe,0117,0122,0119
races,0123,0120
greediness,0123,0122
wooed,0119
effete,0122
hegemonic,0122
equibalanced,0122
styx,0122,0120
unnerve,0122
joseph,0117,0123,0122
graciously,0122
infatuated,0122,0118
similibus,0122
hiccough,0122
oecology,0122
angles,0122,0118
spied,0121
coucht,0120
quadrisection,0122
elderly,0122
gushed,0117,0123
collegue,0120
shiblum,0117
trick,0121,0122
religionists,0123
sentiat,0122
demoralize,0122
righteousness,0117,0122,0120
hermes,0121,0122,0120
propensities,0118
spies,0117,0123,0120
trice,0122
voulu,0122
azote,0122
chose,0117,0121,0122,0120
reliquary,0122
boils,0123
flick,0122
enure,0120
judicantur,0122
wampum,0122,0119
grunt,0122
raincoat,0122
amalthea,0120
bickerings,0118
grume,0122
utricle,0122
sheffield,0122
plots,0117,0120,0118,0119
indignity,0121,0122
pharmacopolist,0122
ravishment,0122,0120
martin,0117,0123,0121,0122,0118
somatism,0122
chord,0122
misinformed,0122,0118
chore,0122
appetite,0117,0121,0122,0120,0118
queens,0117,0118
truditur,0122
trucidation,0122
axiom,0122,0118
anaesthesia,0122
pliableness,0122
victories,0122,0118
hawser,0122
textural,0122
stethograph,0122
subdean,0122
vineyards,0117,0121
conservator,0122,0118
expertise,0122
amaurosis,0122
incogitancy,0122
construable,0122
annihilate,0123,0122,0118
pounds,0123,0122,0118
coday,0119
represented,0123,0121,0122,0120,0118,0119
wonns,0120
rabid,0122
reproachfully,0122
desisting,0120
sitzt,0122
encompass,0122,0120
heartiness,0122
remain,0117,0123,0121,0122,0120,0118,0119
sbirro,0122
sustenance,0122
degraded,0123,0120,0118
rents,0122
windie,0120
suae,0122
overpaid,0122
conoid,0122
lashings,0123
suan,0122
circumcise,0122
civile,0122
fluctuation,0122
deface,0122
degrades,0118
brackish,0122
espionnage,0122
classis,0122
showeth,0117
occult,0122
suds,0122
unconcealable,0122
hues,0120
couchant,0122,0120
pounce,0121,0122
nobly,0122,0118
unfamiliarity,0122
indubitableness,0122
plaudit,0122
nonproduction,0122
propense,0122
envoy,0122
tropic,0120
diction,0122
davus,0122
backbone,0122
magician,0122,0119
trophy,0122,0119
hued,0122
repentant,0122,0120
femina,0122
cecity,0122
triumph,0123,0121,0122,0120,0118,0119
horror,0117,0123,0122,0120,0118,0119
purana,0122
follicle,0122
metage,0122
fluctuating,0122,0118
ordinaire,0122
vincible,0122
rousseau,0122
uxoricide,0122
fortunate,0123,0122,0120,0118
anodize,0122
ampler,0120
showers,0122,0120,0119
mucronate,0122
classic,0121,0122
outmaneuver,0122
embellish,0122
oppressions,0117,0118
showery,0122
suck,0117,0122
transplendent,0122
raiment,0117,0122,0119
featured,0121,0122
sterility,0122
foal,0122
textures,0122
semifluid,0122
dialectics,0122
foam,0122,0120
looby,0122
pulchritude,0122
sternmost,0122
backwardation,0122
froward,0122
arriving,0121,0122,0118
alternateness,0122
cocoon,0122
defiled,0117,0123,0122
features,0123,0121,0122,0118,0119
provost,0122
sufi,0122
openly,0117,0123,0122,0119
ammonihah,0117
orismological,0122
huge,0121,0122,0120,0119
pendulum,0122
dewdrops,0122
hugh,0123
enlight,0120
needle,0122
suey,0122
exclaimed,0117,0121,0119
archlute,0122
suet,0122
thracian,0120
reconstruct,0122
duplicate,0122
muschis,0122
affable,0122,0120
galiot,0122
luengo,0122
imblazonrie,0120
discursion,0122
diatribe,0122
museum,0121,0122
gauche,0122
embarrassing,0123,0122
remand,0122
ceroplastic,0122
amphictyon,0118
vallation,0122
huff,0122
upchuck,0122
erwhile,0120
occupy,0117,0122,0118
pizzicato,0122
wringing,0122
huis,0122
classes,0117,0121,0122,0118
illaudable,0122,0120
typist,0122
originator,0117,0123,0121,0122,0120,0118,0119
cementation,0122
supporting,0117,0123,0122,0118
barometer,0122,0118
remake,0122
grossheaded,0122
contamination,0122
brightness,0117,0122,0120
requitals,0121
urban,0122
divineness,0122
terrestrious,0122
classed,0121,0118
israel,0117,0123,0122,0120
departmental,0122
redeemableness,0122
surplice,0122
window,0123,0121,0122,0120
athletics,0122
demonology,0122
flippant,0122
prized,0123,0118
sebowisha,0119
estrang,0120
quadragesimal,0122
meriting,0122,0118
foes,0123,0122,0120
envie,0120
mangle,0122
foex,0122
paquin,0120
expressman,0122
triennially,0118
insane,0122
instruments,0117,0121,0122,0120,0118
verticity,0122
confirming,0117,0121,0118
wildfire,0122
huke,0122
stuck,0121,0122
menippus,0121
vvhen,0120
spermative,0122
maistring,0120
miasma,0122
hukm,0122
trigraph,0122
panegyric,0122
perfidiously,0118
allectation,0122
potentiality,0122
profundis,0122
embattled,0122
gunfighter,0122
esoteric,0122
erasmus,0122
comprising,0118
horrid,0123,0122,0120,0118
comfortably,0121
yardman,0122
bookish,0122
vvhom,0120
banyan,0122
comfortable,0123,0122,0120
popularized,0122
naturalness,0122
fagots,0122
aerostat,0122
ungifted,0122
suis,0122
tranquility,0122
completely,0123,0122,0118
suit,0123,0122,0118
manicure,0122
rested,0117,0121,0120,0119
browse,0122
tergiversation,0122
hump,0122,0119
study,0117,0122,0120,0118
intensify,0122
fogs,0119
uncheckered,0122
irish,0122,0118,0119
fever,0117,0123,0121,0122,0119
fogy,0122
oryctography,0122
bibere,0122
392a,0122
392b,0122
yeilded,0120
funambulist,0122
fancie,0120
rectifying,0118
hume,0118
dupes,0118
flustered,0122
sulk,0122
minster,0121,0122
categories,0122
concavity,0122
dumbfound,0122
sterilize,0122
berlin,0122
civism,0122
dial,0122
inutility,0122
membranous,0122
discursive,0122,0120
prizer,0122
tornado,0122
tralatitious,0122
duped,0122
adjutant,0122
eyelids,0122,0119
aisles,0122
ochlocracy,0122
peripatetic,0122
disembodied,0122
troppo,0122
thenceforth,0117,0122,0120,0118
parturient,0122
proceeded,0117,0123,0121,0120,0118
spittle,0122
freebooter,0122
screws,0123,0122
indebted,0117,0123,0122,0120,0118
hull,0122,0120
festivity,0122
declaratory,0122,0118
stuff,0123,0122,0120
fatuus,0122,0118
dick,0123,0122
booking,0122
pharmaceutical,0122
lookd,0120
trachea,0122
heiss,0122
majorum,0122
disability,0122
dice,0122
unforfeited,0122
discontent,0123,0122,0118
wilding,0122
subservient,0122,0118
indivisible,0122
compilers,0118
matiere,0121
retrocession,0122
aesculapius,0122
originated,0121,0118
fatuum,0122
suns,0121,0120,0119
savourie,0120
lookt,0120
provoke,0117,0122,0120,0118
virginians,0118
controverted,0118
foil,0122,0120
overspred,0120
sunt,0122
foin,0122
roadstead,0122
hunt,0117,0121,0122,0119
defalcations,0118
heirs,0117,0122,0118
arbeit,0122
rapprochement,0122
repugnant,0117,0122,0118
sunk,0117,0123,0122,0120,0118
victimized,0122
goings,0122
sluggishness,0122
winded,0121,0122
sung,0123,0120,0119
lilies,0117,0119
boatswain,0122
bactrian,0120
ichthycolla,0122
produced,0117,0123,0121,0122,0120,0118,0119
baptized,0117
sumo,0122
absenteeism,0122
sump,0122
hunc,0122
summ,0120
opener,0122,0120
hung,0117,0120,0119
humblest,0123
arraigned,0117,0123,0118
passamezzo,0122
producer,0122
dibs,0122
hunk,0122
produces,0121,0120,0118
hulk,0122
inhale,0122
windes,0120
totality,0122
sums,0118
winder,0123
diem,0122
hesperus,0120
malade,0122
quintuple,0122
manifesting,0117,0123
perceive,0117,0123,0122,0120,0118
volley,0122
phylactery,0122
faith,0117,0123,0121,0122,0120,0118,0119
remark,0123,0122,0118
died,0117,0123,0121,0119
explication,0122
valuelessness,0122
damned,0117,0123,0122
sups,0120
elementary,0122,0118
intelligible,0122,0118
heire,0120
dieu,0122
david,0117,0123,0121,0122,0120
diet,0122,0120,0118
dies,0117,0123,0121,0122,0120
castalian,0120
propelment,0122
intermeddling,0122,0118
dissimulate,0122
cockles,0122
overcomes,0120
delirant,0122
carchemish,0117
betrim,0122
premices,0122
rebate,0122
copula,0122
colleges,0118
ungracious,0122
unconformity,0122
urbis,0122
bewilder,0122
strifes,0117
halser,0122
desirest,0117
suos,0122
ophicleide,0122
matters,0117,0123,0121,0122,0120,0118,0119
couldst,0120
sorcery,0122
sonorousness,0122
posited,0122
tendance,0120
defame,0122
posterity,0117,0122,0118
fulfillment,0121,0122
desireth,0117
cinquecento,0122
apothegm,0122,0118
damnee,0122
amaritude,0122
escapade,0122
extent,0117,0123,0121,0122,0120,0118,0119
insomnium,0122
lethiferous,0122
dispositio,0122
susa,0120
132a,0122
trembles,0122,0119
malady,0122,0118
voted,0118
insipidity,0122
laciniose,0122
impressiveness,0122
intermediary,0122
fond,0121,0122,0120,0118
virginals,0122
fome,0120
pangs,0117,0122,0120
hush,0123,0122,0119
satsuma,0122
husk,0122,0120
ziff,0117
reproveth,0117
trembled,0117,0123,0120,0119
assumption,0122,0118
rendu,0122
finality,0122
ablaze,0122
teats,0120
deaths,0117,0121,0120,0118
digs,0122
addition,0117,0123,0121,0122,0120,0118,0119
overcharge,0122
breachy,0122
surf,0122
surd,0122
metaphorical,0122
supremacy,0122,0120,0118
textile,0122
xanthopsia,0122
posterior,0121,0122
proceeding,0117,0122,0120,0118
consorted,0121,0120
unswerving,0122
dreaded,0123,0120,0118
amphitheater,0122
wifeism,0122
panic,0122
manger,0121,0122
extend,0123,0122,0120,0118
blowing,0123,0122,0120,0119
fold,0117,0123,0121,0122,0120
chatham,0122
unanimously,0121,0122,0118
impervious,0122,0120
genus,0122
merfolk,0122
hurl,0117,0122,0120
prebendaryship,0122
dullness,0122
folk,0122
intermediate,0122,0118
genug,0122
mahanaim,0120
iccusion,0122
compression,0122
polytheist,0122
porches,0120
hurt,0117,0123,0121,0122,0120
diis,0122
implying,0122,0118
beldame,0122
humbleth,0117
parings,0122
ostium,0122
pseudonymous,0122
bookishness,0122
polytheism,0122
refiners,0117
suum,0122
arbitrariness,0122
refinery,0122
subitaneous,0122
inorganization,0122
notions,0123,0122,0120,0118
chiefdom,0122
fool,0117,0121,0122,0120,0119
honest,0117,0123,0121,0122,0118
genre,0122
conjointly,0122
panel,0122
foot,0117,0123,0121,0122,0120,0118,0119
tinct,0122
benumbed,0122
outstanding,0122
tranquilize,0122
gorged,0122
adobe,0122
exprobation,0122
mythical,0122
inglese,0122
chaldaea,0120
food,0117,0123,0121,0122,0120,0119
autography,0122
stares,0122
partner,0121,0122,0120
votes,0118
pensee,0121,0122
voter,0122
stopwatch,0122
fons,0122
fatiloquent,0122
font,0122
equalized,0122,0118
skeptical,0122
11th,0123
scarf,0122
euphuist,0122
scare,0121,0122
euphuism,0122
language,0117,0123,0121,0122,0120,0118,0119
forc,0120
congenial,0122,0118
ford,0122,0120,0119
scarp,0122
gondola,0122
underestimation,0122
scars,0122,0120
snare,0117,0121,0122,0120
companionable,0122
debauchery,0122
scarr,0120
panky,0122
attacks,0123,0121,0118
obliquation,0122
depravation,0122
methought,0117,0120
telemeter,0122
fore,0121,0122
caricature,0123,0122
scoffer,0122
unespi,0120
arching,0119
caricatura,0122
vials,0122
nonuniform,0122
muzzy,0122
topography,0122
snarl,0122
favored,0117,0121,0122,0118
inexplicable,0122,0120
chivalric,0122
quizzical,0122
cosmonaut,0122
residuary,0122,0118
dike,0122
sanfte,0122
prosperita,0122
chivalrie,0120
gabel,0122
capsheaf,0122
somnifacient,0122
stared,0119
advantageously,0118
rosicrucian,0122
foible,0122
jumbled,0122
tears,0117,0123,0121,0122,0120,0119
pursuade,0118
clamber,0122,0119
scath,0122,0120
nonattendance,0122,0118
laugheth,0117
unmistakable,0121,0122
coble,0122
perflation,0122
unwarmed,0122
dimm,0120
content,0117,0123,0121,0122,0120,0118
enticing,0117,0121,0122,0120
ding,0122
kelvin,0122
oily,0122,0119
dine,0121,0122
headforemost,0122
oils,0122
terminology,0122
endenization,0122
panim,0120
foss,0122
prosperity,0117,0123,0121,0122,0120,0118
sithe,0120
contend,0117,0123,0121,0122,0120,0118
haziness,0122
brigandage,0122
contemn,0122,0120
recalled,0123
specification,0122,0118
humanizing,0123
totient,0122
thamyris,0120
vibratiuncle,0122
crestfallen,0122
rhythm,0122
genou,0122
spouted,0119
probates,0118
tease,0122
voracious,0122
fork,0122
dime,0122
form,0117,0123,0121,0122,0120,0118,0119
foro,0122
genoa,0118
restor,0120
loftie,0120
cylinder,0122
starch,0122
renew,0122,0120
fort,0117,0122,0119
cahoot,0122
taskmaster,0122
slaveholding,0123
prospering,0117,0121
parcenary,0122
dios,0122
favorer,0122
transcription,0117,0123,0121,0122,0120,0118,0119
javans,0120
lapidification,0122
penultimate,0122
filiation,0122
abhor,0117,0123,0122,0120
intricate,0122,0120,0118
typhon,0120
almsman,0122
fous,0122
context,0122
schemed,0121
friandise,0122
topgallant,0122
believable,0122
reknowned,0119
violently,0121,0122,0118
talker,0122,0119
dint,0122,0120,0118
subsistence,0117,0121,0122,0118
schemer,0122
suetonius,0122
audacity,0122
dinn,0120
marshy,0122
schemes,0121,0118
asphodel,0122,0120
unstirred,0122
additive,0122
talked,0117,0123,0121,0122,0119
asthenic,0122
writhing,0121
distraction,0122,0118
delusions,0118
celsius,0122
malleable,0122
supplement,0122,0118
shakespeare,0122
sitst,0120
himera,0121
anaesthetic,0122
satisfieth,0117
cheshire,0122
asthenia,0122
cannonade,0122
affinity,0122,0118
seraglio,0122,0118
sanguin,0120
aduncity,0122
disenthrone,0122
spretae,0122
ompredre,0122
steteruntque,0122
goggle,0122
dirk,0122
vvorld,0120
dire,0122,0120,0118
uninfluential,0122
voltmeter,0122
customary,0122,0118
shelving,0122
ability,0123,0121,0122,0118
vassal,0122,0118
roaming,0121,0120,0119
coelestibus,0122
dipt,0120
neererhe,0120
oxidation,0122
furcular,0122
wearers,0120
wooded,0122,0119
criminatory,0122
vvhat,0120
distracting,0122
paleocrystic,0122
clearing,0123,0122
maidenhead,0122
fowl,0117,0122,0120,0119
footsore,0122
wooden,0123,0121,0122,0119
zion,0117,0122
overthwart,0122
bedesman,0122
offuscation,0122
bailiwick,0122
attache,0122
ingesta,0122
abends,0122
ceruse,0122
pants,0122
certify,0123,0122
doubtings,0117
pursuant,0122,0118
jeopard,0122
enterprises,0118
swagger,0122
prodromous,0122
suggests,0121,0118
wafting,0120
jigger,0122
overbalance,0122,0118
glaze,0122
communication,0117,0123,0122,0120,0118
cabinets,0118
repartition,0122,0118
entre,0122
farceur,0122
contest,0121,0122,0120,0118
tinge,0122
transilience,0122
primates,0122
alabama,0123
estrays,0122
unconquerable,0117,0122,0120
dirt,0117,0123,0121,0122
gorgon,0122,0120
windup,0122
greenhouse,0122
equinoctial,0120
biogenesis,0122
geiger,0122
liveliest,0123,0120
foul,0123,0122,0120
respublica,0122
flowing,0121,0122,0120,0118,0119
sullen,0122,0118,0119
entry,0122
disk,0117,0123,0121,0122,0120,0118,0119
fiscal,0122,0118
dish,0117,0121,0122
stramash,0122
perimeter,0122
transiliency,0122
noble,0117,0123,0121,0122,0120,0118,0119
sovrantie,0120
sparkling,0122,0120,0118,0119
disc,0122
foxy,0122
grantors,0118
tuscaloosa,0119
indigitate,0122
vivified,0122
student,0122
inexpensive,0122
ideology,0122
superfluity,0122,0118
marriageable,0122
concinnity,0121,0122
pyroxyline,0122
kidding,0122
heteroclite,0122
artfully,0123,0118
dive,0122,0119
heirship,0122
skilful,0117,0123,0121,0120,0119
nubiferous,0122
bossism,0122
cookery,0122
rabba,0120
necromancer,0122
inimitable,0122,0120
woodie,0120
nobis,0122
elegantly,0122
mastology,0122
intelligent,0123,0122,0120,0118
rabbi,0123,0122
newness,0122
pinhole,0122
campagna,0122
rabat,0122
procerity,0122
fetor,0122
disavow,0122
campagne,0122
votis,0122
communicating,0122,0120,0118
obsequies,0122
recalescence,0122
plimsoll,0122
sitting,0117,0121,0122,0120,0118,0119
infringement,0117,0123,0121,0122,0120,0118,0119
coniform,0122
dominican,0122
increasingly,0123
inexperienced,0122
indications,0118
augusti,0121
stealthiness,0122
capulets,0122
punctated,0122
talkie,0122
zygote,0122
egards,0122
maintaind,0120
revulsion,0122
chatoyant,0122
emission,0122,0118
plasticize,0122
sports,0123,0121,0122,0119
sanable,0122
slashing,0123,0122
abiit,0122
varmint,0122
mandible,0122
interjacent,0122
dixi,0122
bondly,0123
blending,0122,0118
foreword,0122
soporous,0122
suspension,0122,0118
choke,0123,0122
ornature,0122
veered,0119
consciousness,0117,0122,0118
